"m/z" "var_m/z" "max_int" "sum_int" "RT" "minRT" "maxRT" "part_ID" "EIC_ID" "peak_ID" "Score"
"481" 336.165281596937 7.49959757453517e-09 22514984 247717899.25 998.523 993.218 1009.13 4820 10752 7167 0
"482" 375.32182598114 6.20596936994022e-08 22500110 270197300.078125 1171.33 1152.73 1191.68 5492 12380 8283 0
"483" 254.202312816273 4.25596273951716e-09 22480276 134392866.082031 797.161 790.724 810.081 3372 6314 3767 0
"484" 129.110167110668 4.42627239673533e-10 22479902 212435651.570312 700.634 693.339 723.836 744 680 247 0
"485" 259.246024802879 2.46150413809339e-08 22429946 172548846.429688 1411.85 1402.12 1425.11 3454 6598 4035 0
"486" 386.082452947443 2.35612516279344e-08 22427616 148303835.40625 1293.36 1287.17 1306.63 5639 12765 8541 0
"487" 249.133237896544 3.94004128986236e-09 22404310 239706167.203125 982.608 968.461 996.754 3282 6021 3538 0
"488" 297.169656926935 1.02344690721272e-08 22364386 159410334.632812 1259.76 1251.81 1271.26 4146 8678 5604 0
"489" 348.111735752651 1.96760372510032e-08 22304174 157261041.015625 1331.38 1324.31 1348.18 5031 11240 7547 0
"490" 245.230555216471 4.76618023479686e-09 22296776 132395180.75 1060.59 1056.05 1072.08 3203 5799 3363 0
"491" 204.110113328503 4.23251060388422e-09 22266418 177059026.609375 1273.03 1265.07 1291.6 2428 3549 1796 0
"492" 240.222895128974 4.92729283318731e-09 22263378 150870171.921875 1299.55 1294.25 1321.66 3120 5550 3160 0
"493" 300.130400085449 1.81828478449269e-08 22198380 129391410.375 1050.69 1041.85 1058.79 4202 8819 5714 0
"494" 290.268856811523 1.26365768282037e-08 22183714 139413689.3125 1061.47 1056.96 1082.69 4017 8311 5361 0
"495" 383.234946695964 1.31006042162577e-08 22181064 119913200.792969 858.781 854.229 867.758 5603 12667 8482 0
"496" 162.099456242153 2.30212838797973e-09 22171926 188548536.695312 1273.91 1264.19 1288.06 1499 1702 723 0
"497" 301.101478978207 1.4470901057037e-08 22160150 150922063.265625 944.443 937.37 953.285 4222 8879 5767 0
"498" 681.451370239258 1.14773253076955e-06 22104842 124852898.628906 1115.41 1101.26 1125.13 9354 19577 12357 0
"499" 319.194451226128 7.76102145512899e-09 22081596 195994200.652344 1228.82 1217.32 1241.2 4510 9915 6540 0
"500" 215.091555913289 2.18616164140943e-09 22015374 236439353.5 950.633 946.212 987.029 2632 4101 2134 0
"501" 350.180952914926 8.44172234023e-09 21986306 321298432.40625 1071.2 1055.14 1092.42 5073 11343 7609 0
"502" 236.112860717773 3.55221952001254e-09 21947492 353163695 912.542 901.758 923.181 3053 5290 2959 0
"503" 611.35544720818 6.88904786811155e-08 21922688 140516616.9375 1274.8 1268.61 1282.75 8639 18671 11868 0
"504" 246.139718514902 2.04220997896629e-08 21868264 133121816.351562 1375.59 1368.52 1393.28 3217 5827 3386 0
"505" 565.295121042352 2.72534395519056e-08 21866948 141893436.078125 1259.76 1253.58 1269.49 8137 17850 11417 0
"506" 523.467952728271 9.21233246723811e-08 21819402 104808334.003906 1075.62 1071.2 1085.35 7591 16902 10925 0
"507" 310.149635314941 5.76703594281123e-09 21810806 265538055.4375 978.186 957.81 992.334 4369 9367 6100 0
"508" 204.169769832066 1.12935181253802e-09 21802860 171448084.292969 747.655 739.457 764.267 2432 3568 1814 0
"509" 374.289976574126 1.94690766788664e-07 21750500 120259031.058594 1149.19 1128.67 1164.25 5476 12333 8249 0
"510" 736.475493459991 7.66295036583236e-08 21676836 204938081.867188 1031.24 1017.97 1046.27 9786 20061 12568 0
"511" 711.432182617188 1.57803297042847e-07 21656136 163834660.777344 1282.75 1275.68 1297.79 9594 19860 12479 0
"512" 244.263577052525 1.00360241728825e-08 21599174 132278038.5 1150.96 1146.52 1158.04 3187 5744 3324 0
"513" 333.167101773349 4.30766928505588e-08 21586110 150142484.09375 1268.61 1261.53 1280.1 4767 10616 7064 0
"514" 811.922496795654 5.27398961205636e-08 21425354 186611815.921875 655.851 648.535 677.05 10189 20407 12719 0
"515" 461.246477912454 1.42095172229935e-08 21273134 127171676.796875 992.334 987.029 1001.18 6741 15257 10015 0
"516" 400.247141911433 3.51624420055976e-08 21228346 131641648.992188 1119.83 1113.64 1135.75 5847 13287 8864 0
"517" 259.190476190476 4.99366294770014e-09 21152412 139893088.5625 1373.82 1366.75 1384.43 3451 6586 4019 0
"518" 322.149666526101 3.03183799182182e-09 21108030 230557055.5 994.986 981.724 1000.29 4568 10079 6665 0
"519" 305.287846883138 1.49576049862486e-09 21101672 112502522.25 1181.05 1177.52 1187.26 4298 9167 5976 0
"520" 233.102010266534 1.96701750673097e-09 21053662 276980448.5 865.072 848.848 873.982 2989 5102 2830 0
"521" 346.258587065197 1.65447237945738e-07 20916894 117392057.339844 1066.78 1061.47 1084.46 5005 11173 7493 0
"522" 352.160235595703 6.96848420535817e-09 20807380 265168184 1021.51 1001.18 1031.24 5105 11416 7654 0
"523" 324.16527781767 2.12286763331469e-09 20802866 212406543.5 982.608 977.302 991.449 4606 10173 6738 0
"524" 262.218414306641 1.15964681871476e-08 20625400 272471892.59375 922.296 915.215 942.675 3508 6780 4195 0
"525" 366.175958970014 2.8213595642763e-09 20507724 217064412.5 986.145 973.766 987.913 5352 12007 8034 0
"526" 366.175979178292 6.26568784232901e-09 20499492 248652156.5625 1091.54 1076.5 1106.57 5352 12007 8035 0
"527" 319.259111192491 7.72809590956177e-09 20469944 372318632.015625 986.145 962.271 1001.18 4514 9939 6566 0
"528" 329.215162658691 1.36732859046836e-08 20444076 133066201.203125 1268.61 1262.42 1279.22 4694 10412 6896 0
"529" 549.46439906529 3.40597970145089e-08 20381876 93255833.6445312 1076.5 1072.08 1083.58 7948 17503 11214 0
"530" 364.106278268914 1.72158518032721e-08 20313652 127105192.671875 1319.01 1312.82 1328.73 5317 11918 7974 0
"531" 236.11291773179 1.89859693979516e-09 20257216 216198310 885.715 879.385 893.745 3053 5290 2960 0
"532" 793.400561523438 2.80948976675669e-07 20240906 133743112.386719 1273.91 1265.95 1287.17 10111 20347 12689 0
"533" 295.190461658296 8.42625186556861e-09 20221214 157483992.5625 1325.19 1314.58 1332.27 4115 8563 5517 0
"534" 352.196624755859 1.94247279848371e-08 20182152 159215906.5 1069.43 1057.88 1076.5 5106 11420 7659 0
"535" 377.272709239613 1.63465254492574e-08 20102932 137446165.695312 847.959 842.612 861.494 5526 12456 8343 0
"536" 175.096505059136 1.22882839706209e-09 20076910 152893951 915.215 914.326 921.407 1802 2226 990 0
"537" 186.185289916992 3.15640742580096e-09 20018288 188453740.640625 955.987 948.864 970.229 2059 2714 1261 0
"538" 149.023412068685 3.49245965480804e-10 19897870 96449876.125 1364.1 1356.14 1365.87 1191 1211 505 0
"539" 231.122790632577 1.06998870672264e-08 19895740 270125185.0625 1041.85 1029.47 1054.23 2953 4995 2741 0
"540" 210.060887654622 5.43271501859029e-10 19846878 58185978 570.92 570.008 571.831 2547 3845 1964 0
"541" 210.060900878906 2.79396772384644e-10 19826086 97448302 573.656 572.742 576.406 2547 3845 1965 0
"542" 179.091413544446 1.43417997694597e-09 19814326 224834089.25 982.608 960.503 995.87 1899 2415 1082 0
"543" 728.361211362092 3.18990865714936e-07 19783962 140218043.140625 1324.31 1317.24 1336.69 9727 19988 12538 0
"544" 244.055662790934 6.36521861820981e-08 19749966 137307379.351562 1246.5 1230.59 1258 3171 5711 3291 0
"545" 244.263647896903 3.17263734209669e-08 19736342 176417280.75 1166.02 1158.93 1170.44 3187 5744 3325 0
"546" 243.056071354793 4.39154414030222e-09 19719254 147897800.257812 1204.06 1196.1 1218.21 3155 5669 3260 0
"547" 273.20598771837 2.49165745954665e-09 19620142 204026912.078125 1403 1394.16 1425.11 3688 7360 4608 0
"548" 280.139076819787 2.57474871782156e-09 19603222 315244447.5 860.592 843.511 865.967 3817 7745 4915 0
"549" 280.162423706055 2.95082205220273e-09 19466994 163844008.5 1371.17 1367.64 1384.43 3818 7747 4916 0
"550" 216.195924758911 2.09167964108612e-09 19434828 151169032.625 1289.83 1282.75 1303.09 2657 4184 2199 0
"551" 173.173000833263 1.92522413645808e-09 19404930 130601001.03125 1293.36 1287.17 1306.63 1760 2154 959 0
"552" 318.227546105018 1.84951111292228e-08 19372066 98098217.375 950.633 946.212 958.721 4497 9864 6498 0
"553" 201.204244995117 1.59100939830144e-09 19334774 124175265.742188 1374.71 1368.52 1389.74 2363 3407 1703 0
"554" 235.203522949219 1.50160243113836e-08 19240678 146215965.445312 955.076 950.633 974.65 3041 5271 2945 0
"555" 383.167124872622 1.96939753920664e-08 19205080 127272477.265625 1241.2 1234.12 1256.23 5601 12649 8467 0
"556" 203.091357984041 1.26400875036272e-09 19198884 272855704.375 976.418 960.503 993.218 2407 3479 1753 0
"557" 133.038563376979 2.5054961866878e-10 19109218 243620941.34375 630.32 620.999 654.94 826 773 293 0
"558" 137.059751238142 1.46104308663222e-09 19105246 166550841.46875 1272.14 1265.07 1288.94 918 891 344 0
"559" 200.164515177409 3.77902044699742e-09 19014664 152885394.3125 1095.07 1083.58 1106.57 2342 3342 1652 0
"560" 188.164560953776 1.17657085259755e-08 19011124 136133539.226562 1166.91 1154.5 1177.52 2098 2798 1304 0
"561" 297.182802946671 1.14225057273985e-08 18999580 116591344.804688 693.339 687.87 707.976 4146 8679 5606 0
"562" 299.185355808424 9.75495977364039e-09 18969060 146025335.34375 1190.8 1183.72 1203.18 4185 8784 5685 0
"563" 308.17038668119 6.54313808832413e-09 18948000 170143899.5 948.864 944.443 955.076 4338 9288 6052 0
"564" 267.171949906783 4.23328443007036e-09 18941654 141421127.8125 1358.79 1349.95 1370.29 3594 7050 4413 0
"565" 246.246616363525 2.12234086715258e-09 18935766 206641439.621094 733.988 719.167 755.044 3220 5870 3426 0
"566" 240.131108036748 6.05028005916509e-09 18870396 154234730.1875 1273.03 1265.95 1288.94 3116 5525 3138 0
"567" 263.112521522924 2.90922386039202e-09 18751868 349787697 856.051 829.212 862.391 3529 6817 4218 0
"568" 394.170837402344 3.37604433298111e-09 18711784 186838440.75 1031.24 1025.93 1040.08 5764 13097 8752 0
"569" 252.144147872925 8.10478409023388e-09 18688506 174182788.5 927.607 921.407 941.791 3335 6187 3655 0
"570" 409.162090483166 6.8430034887223e-09 18640230 155169514.941406 1227.05 1219.09 1236.77 5995 13607 9045 0
"571" 321.186185455322 3.9348378777504e-09 18621142 127224485.019531 570.008 570.008 606.166 4549 10037 6634 0
"572" 347.290452287004 6.91220343291939e-09 18596740 244986976.355469 1095.07 1079.16 1110.99 5022 11226 7535 0
"573" 398.232569231306 1.35033947079122e-08 18529770 174380281.3125 1433.07 1421.57 1451.64 5818 13220 8819 0
"574" 240.065270883066 3.98067433779736e-09 18519990 141529304.230469 1204.06 1196.1 1219.09 3115 5510 3130 0
"575" 235.117648731578 4.25596273951716e-09 18492024 152942347.5625 1122.48 1097.72 1133.09 3037 5242 2922 0
"576" 269.051254272461 1.03660251783288e-08 18417526 142414997.539062 1038.31 1030.35 1050.69 3621 7125 4469 0
"577" 234.141851196289 7.39004462957382e-09 18404612 131950088.40625 1253.58 1246.5 1267.72 3011 5170 2873 0
"578" 336.165268670945 4.90053069023859e-09 18387256 204061125 1020.63 1010.02 1027.7 4820 10752 7168 0
"579" 231.214850930607 4.71824451404459e-09 18342620 121985805.53125 1341.11 1334.04 1348.18 2958 5020 2764 0
"580" 289.172546386719 6.64073487986689e-09 18316352 135519945.007812 1303.97 1296.9 1317.24 3994 8232 5307 0
"581" 315.252995954241 6.27194883442726e-09 18310572 203984985.75 1513.53 1499.38 1529.44 4455 9646 6327 0
"582" 791.383419036865 2.80871366461118e-07 18286658 110805386.910156 1227.05 1220.86 1234.12 10101 20337 12681 0
"583" 422.202084350586 8.4364979431547e-09 18279748 226830738.625 1094.19 1079.16 1104.8 6191 14027 9287 0
"584" 794.895774841309 5.23343201606504e-08 18273000 159553218.132812 655.851 648.535 677.05 10116 20353 12692 0
"585" 234.133655323702 7.43003671660143e-10 18227638 156253239.75 908.044 895.517 916.102 3011 5171 2874 0
"586" 141.112285907452 1.88700281656705e-09 18129550 134951183.78125 993.218 986.145 1008.25 1017 1005 398 0
"587" 235.19155328924 2.22952979983705e-09 18081614 120611658.960938 1302.21 1296.02 1314.58 3040 5267 2939 0
"588" 461.458150227865 2.15615286971584e-08 18071802 87710067.65625 1283.64 1279.22 1288.94 6748 15272 10022 0
"589" 161.096124985639 6.67676110478009e-10 18064100 134436123.375 1340.23 1334.92 1349.07 1476 1665 713 0
"590" 238.143760681152 8.36964892713647e-09 18059248 139918192.4375 1273.03 1265.95 1282.75 3084 5414 3061 0
"591" 262.081729888916 8.44770313605018e-09 17981496 134322182.390625 873.096 865.967 886.612 3503 6749 4165 0
"592" 368.161190326397 1.29138621000143e-08 17955494 129389659.015625 1397.7 1391.51 1413.61 5383 12072 8067 0
"593" 811.922521417791 7.93519087168045e-08 17923944 148023426.929688 639.418 628.492 647.609 10189 20407 12720 0
"594" 297.042344835069 8.24190043156443e-09 17806554 131139644.78125 796.246 788.889 804.591 4142 8659 5594 0
"595" 219.208954620361 4.56464476883411e-08 17718472 143349443.40625 922.296 916.102 932.944 2728 4393 2343 0
"596" 794.895795549665 5.92853341783796e-08 17707606 142896156.0625 638.509 629.407 647.609 10116 20353 12693 0
"597" 205.002442169189 4.15357614034101e-09 17666830 132196853.171875 936.486 928.492 945.328 2444 3586 1829 0
"598" 255.031822967529 5.20744115898484e-09 17631822 135255390.433594 898.185 891.082 908.044 3379 6327 3779 0
"599" 230.111924307687 1.48525482023155e-09 17459312 121028614.625 1241.2 1237.66 1249.15 2932 4933 2696 0
"600" 308.170311279297 1.5466163555781e-08 17426116 203070235.25 939.138 922.296 943.559 4338 9288 6053 0
"601" 331.002128199527 4.84723445267705e-09 17400978 160585406.875 1246.5 1237.66 1254.46 4721 10479 6958 0
"602" 293.179053566673 1.58707849133066e-08 17381066 133666814.570312 1303.97 1291.6 1314.58 4082 8474 5454 0
"603" 407.142930167062 2.50754907490715e-08 17376982 121748115.125 1204.06 1196.99 1222.63 5961 13546 9002 0
"604" 220.215575584999 1.11103201141724e-08 17374494 146129807.265625 922.296 915.215 937.37 2753 4454 2374 0
"605" 299.042832946777 1.07322672480031e-08 17334680 116055518.421875 1316.35 1309.28 1326.08 4179 8760 5669 0
"606" 545.506042480469 1.34855508804321e-07 17307874 75904461.390625 1156.27 1153.61 1162.48 7896 17413 11166 0
"607" 217.199360723081 3.2182164460774e-08 17245942 127367609.25 927.607 918.754 939.138 2681 4246 2239 0
"608" 266.123469034831 3.61731086952099e-09 17201244 236247475.25 790.724 781.587 802.725 3572 6988 4354 0
"609" 476.383035513071 1.82204903700413e-08 17198990 86805867.96875 1187.26 1182.83 1193.45 6953 15701 10260 0
"610" 316.211799953295 1.44962383353192e-08 17168546 128918930.871094 1191.68 1180.17 1202.29 4468 9728 6386 0
"611" 114.091394864596 8.74010416177603e-11 17141246 268385034.25 750.401 739.457 762.443 388 300 100 0
"612" 558.302404785156 1.40149342386346e-07 16990828 117541686.289062 1150.96 1142.87 1164.25 8050 17685 11324 0
"613" 136.021612661856 1.83146839637702e-09 16969740 229214344 1055.14 1045.38 1070.31 894 856 330 0
"614" 314.072781982422 4.04287129640579e-08 16969472 139789884.601562 957.81 948.864 970.229 4431 9565 6263 0
"615" 246.169105224609 5.02800103276968e-07 16962124 122686025.25 1150.96 1139.28 1181.05 3217 5828 3387 0
"616" 424.217720314308 5.34382810619822e-09 16927274 162371502.75 1096.84 1095.96 1118.95 6222 14086 9329 0
"617" 283.242849910961 2.06808395245496e-09 16886504 109646231.21875 908.947 903.55 917.87 3879 7932 5079 0
"618" 364.182535271896 2.59789981340107e-08 16787932 114871634.65625 1325.19 1318.12 1334.04 5319 11921 7976 0
"619" 587.516504923503 3.8029005130132e-07 16770080 72982860.1640625 1158.93 1153.61 1163.37 8381 18251 11646 0
"620" 257.221116638184 1.48496933673557e-08 16734484 102019428.867188 917.87 912.542 929.38 3423 6483 3932 0
"621" 238.148454938616 8.55153692620141e-09 16719650 114869388.015625 1253.58 1248.27 1265.95 3084 5415 3063 0
"622" 424.217727661133 5.49480319023132e-09 16713067 94015310 1095.07 1090.65 1095.07 6222 14086 9330 0
"623" 450.321414086127 2.83342375550219e-08 16689874 164743925.804688 1485.23 1473.74 1502.03 6593 14937 9831 0
"624" 310.186022949219 2.56113708019257e-09 16526976 155739339.15625 1122.48 1104.8 1137.51 4370 9378 6108 0
"625" 171.149190266927 7.76102145512899e-11 16489158 120571120.8125 1403.89 1402.12 1419.8 1706 2059 912 0
"626" 247.117582378965 1.6221857742604e-08 16487112 240658410.125 945.328 928.492 956.898 3238 5899 3441 0
"627" 424.217703683036 3.34457381741031e-08 16485559 104828240.3125 1085.35 1074.74 1086.23 6222 14086 9331 0
"628" 298.121012878418 2.3849210456798e-08 16310530 94513443.703125 1050.69 1041.85 1059.7 4164 8723 5639 0
"629" 396.206609389361 2.16806417002397e-08 16310467 97695267.2734375 1111.87 1105.68 1124.25 5793 13158 8787 0
"630" 352.16017190004 5.43460028695996e-09 16300261 278594997.25 916.102 888.405 922.296 5105 11416 7655 0
"631" 235.11758518219 9.82448303451141e-09 16285787 113504891.375 927.607 924.068 943.559 3037 5242 2923 0
"632" 387.180253092448 1.27002425577449e-08 16193856 164279892.59375 1259.76 1250.04 1275.68 5658 12817 8580 0
"633" 322.149710083008 1.09792583518558e-08 16175422 121166591.5 1003.83 1001.18 1009.13 4568 10079 6666 0
"634" 404.398233266977 2.536063010876e-08 16113452 83792243.0390625 1170.44 1166.02 1176.63 5920 13457 8951 0
"635" 324.165291164232 1.22949304316826e-08 16066649 222019396.6875 970.229 955.987 975.534 4606 10173 6739 0
"636" 434.315370832171 1.18155155208085e-08 16025793 80366865.515625 1182.83 1178.4 1189.91 6378 14443 9542 0
"637" 302.268888585708 5.75913445037954e-09 16001337 93026510.71875 1187.26 1181.05 1195.22 4243 8978 5846 0
"638" 350.180931939019 7.18274926827624e-09 15997091 139960890 1043.62 1036.54 1051.57 5073 11343 7610 0
"639" 205.086033907804 1.22815644715255e-09 15933120 138479726 1371.17 1359.68 1378.25 2450 3599 1833 0
"640" 293.174653625488 1.83789157553723e-08 15862910 105430273.851562 1236.77 1227.93 1244.73 4082 8473 5452 0
"641" 340.190778008823 9.54720333879217e-09 15830753 127869083.839844 773.384 763.355 788.889 4888 10914 7301 0
"642" 408.186491995147 1.47547601073077e-08 15823057 187976868.875 1093.3 1077.39 1105.68 5976 13582 9022 0
"643" 266.038066864014 7.03047313120054e-09 15788178 108203288.902344 840.816 835.466 856.051 3568 6974 4346 0
"644" 364.196600552263 5.54664528428627e-09 15785157 186804225.75 1111.87 1091.54 1116.29 5319 11922 7977 0
"645" 380.191562155019 1.39171986476235e-08 15766279 307681786.140625 1033.01 1015.32 1055.14 5566 12552 8399 0
"646" 280.16242980957 1.08654300371806e-09 15725539 80748369.125 1364.98 1358.79 1366.75 3818 7747 4917 0
"647" 135.080435501902 4.99700855093393e-10 15706630 110808851.796875 1226.16 1218.21 1235.89 878 837 323 0
"648" 605.527287801107 2.96301688208724e-07 15688002 57638082.453125 1158.93 1154.5 1164.25 8584 18585 11815 0
"649" 246.135031449167 7.53636030774368e-09 15668011 92682526.703125 1241.2 1235.89 1251.81 3217 5829 3389 0
"650" 163.132884724935 1.66888723428222e-09 15657345 134930646.03125 1034.77 1027.7 1053.34 1530 1756 748 0
"651" 380.155179977417 5.16358282296888e-09 15560026 202649432.25 983.492 972.882 1000.29 5564 12544 8395 0
"652" 379.135808608111 2.41253634586054e-08 15491689 90658027.296875 1319.01 1312.82 1326.96 5558 12517 8383 0
"653" 249.170488739014 5.69644678187998e-08 15434128 115149667.566406 1149.19 1139.28 1157.15 3284 6039 3549 0
"654" 247.239782480093 2.21786113121571e-08 15392060 61281174.40625 1056.05 1050.69 1071.2 3242 5936 3472 0
"655" 319.138781095806 8.62154172875031e-09 15356013 153018173 999.407 993.218 1009.13 4509 9898 6533 0
"656" 222.120618286133 6.33842622240384e-09 15269045 130010529.304688 1273.91 1263.3 1285.41 2790 4535 2419 0
"657" 215.09154510498 2.91038304567337e-09 15260776 29390368 945.328 944.443 945.328 2632 4101 2135 0
"658" 283.104344120732 1.63843786274945e-08 15259585 125107960.230469 786.145 777.941 802.725 3873 7904 5054 0
"659" 267.180162556966 8.90751165905218e-09 15255713 199163293.84375 860.592 841.715 867.758 3594 7051 4414 0
"660" 246.155913132888 2.46413625203646e-08 15163160 129978069.46875 1120.71 1111.87 1133.98 3217 5830 3390 0
"661" 165.043151092529 2.12472887375416e-09 15161923 234883179.347656 660.406 644.863 680.757 1569 1800 776 0
"662" 275.271041870117 4.65661287307739e-10 15146904 25130959 1146.52 1146.52 1147.42 3736 7505 4737 0
"663" 174.185314941406 1.59359640545315e-09 15113060 130350729 959.619 958.721 966.693 1786 2192 977 0
"664" 262.193610451438 5.75928267462429e-09 15076174 112537958.703125 1189.91 1181.94 1200.52 3506 6769 4186 0
"665" 247.16503179641 9.49062052227202e-09 14962301 115882258.597656 1117.18 1110.99 1128.67 3240 5919 3455 0
"666" 378.21235148112 2.64549600905266e-09 14865011 147497985.679688 1124.25 1115.41 1140.17 5540 12487 8361 0
"667" 133.101188396585 6.75552951291277e-10 14830554 161008475.3125 1039.19 1024.16 1048.92 832 791 304 0
"668" 494.259166717529 1.3509238867656e-08 14803618 102445694.15625 979.955 972.882 993.218 7193 16148 10523 0
"669" 318.26685108858 9.22420226475772e-09 14795496 95274065.90625 1027.7 1022.4 1036.54 4500 9872 6509 0
"670" 204.195897069471 2.23024229844803e-09 14773553 91905808.9902344 823.792 813.727 840.816 2435 3574 1819 0
"671" 261.133398691813 1.3684705439685e-08 14766296 180387495.875 1049.8 1035.66 1061.47 3489 6687 4107 0
"672" 241.153057098389 8.87559036965723e-09 14762976 138457037.957031 682.534 667.769 696.072 3132 5592 3193 0
"673" 144.073665771484 2.57665912310282e-10 14733878 204294552.75 902.654 890.192 911.646 1082 1076 434 0
"674" 300.289733886719 1.33046082087926e-08 14599816 91124597.1171875 1212.02 1208.48 1229.7 4210 8854 5745 0
"675" 336.165243214574 2.53475725357168e-09 14566978 172033015.375 987.029 966.693 991.449 4820 10752 7169 0
"676" 394.207210146148 3.30780086846187e-09 14555721 240671981.875 1033.89 1010.9 1035.66 5764 13096 8750 0
"677" 166.058010448109 2.77028148953533e-09 14552469 121393458.578125 1273.91 1266.84 1285.41 1588 1845 798 0
"678" 752.506317138672 5.02104344575301e-08 14528319 99011216.8164062 1090.65 1080.92 1101.26 9894 20163 12618 0
"679" 279.159141031901 1.39254899252029e-09 14495591 154905038.5 1381.78 1381.78 1394.16 3804 7708 4881 0
"680" 228.077607154846 1.49778012807171e-08 14485810 82413624.3671875 949.748 943.559 962.271 2893 4840 2622 0
"681" 302.268955078125 1.29081308841705e-08 14417251 110389402.054688 1329.62 1324.31 1345.53 4243 8978 5847 0
"682" 259.090818859282 4.04903576487587e-09 14392505 103813856.347656 849.737 842.612 860.592 3447 6545 3985 0
"683" 274.21418094635 9.15362409526302e-10 14384968 100844103.15625 570.008 570.008 598.683 3710 7403 4650 0
"684" 233.102016139675 1.05612818990742e-09 14383180 213983632.375 988.797 968.461 1000.29 2989 5102 2831 0
"685" 174.131687927246 1.09430402517319e-09 14340452 138708924.015625 700.634 693.339 720.104 1781 2185 971 0
"686" 366.212340134841 8.00794133773217e-09 14322882 138536832.796875 1126.02 1118.95 1141.05 5353 12009 8036 0
"687" 327.939920043945 1.31463533953617e-08 14283896 84122270.1953125 1362.33 1356.14 1372.94 4669 10338 6850 0
"688" 263.112528483073 3.25962901115417e-09 14275933 102706134 863.285 863.285 870.438 3529 6817 4219 0
"689" 606.400065104167 1.44496108546402e-07 14268298 66155776.828125 1277.45 1271.26 1280.99 8593 18598 11822 0
"690" 308.170378251509 4.2111100830557e-09 14136930 107223774.75 1113.64 1103.92 1122.48 4338 9288 6054 0
"691" 238.164892578125 1.47084737646169e-09 14082152 108855289.070312 782.499 774.296 800.858 3085 5429 3073 0
"692" 181.049539666427 1.11785940608086e-09 14080328 113637003.75 1372.06 1366.75 1382.67 1936 2468 1116 0
"693" 169.122332255046 8.638354315274e-10 13975702 175635222.25 1038.31 1029.47 1049.8 1661 1976 853 0
"694" 133.085944923195 8.10012914933958e-10 13972402 218260736.0625 608.93 599.615 633.049 831 787 300 0
"695" 249.203923842486 3.53012343539911e-08 13910209 77959639.796875 916.986 912.542 929.38 3285 6048 3561 0
"696" 301.140985559534 5.30402799617191e-09 13841106 160211658.265625 1371.17 1357.91 1380.9 4222 8880 5768 0
"697" 282.101098102072 1.43048202567421e-08 13795576 100676255.023438 1246.5 1238.54 1258 3856 7848 5006 0
"698" 247.154045336174 3.55243118423404e-09 13731617 197571134.09375 1094.19 1078.27 1106.57 3240 5920 3456 0
"699" 195.137986990122 1.99911972651115e-09 13710712 102030672.234375 1254.46 1245.62 1267.72 2238 3109 1499 0
"700" 514.247882843018 3.28182553251584e-07 13686220 84055926.875 1243.85 1222.63 1253.58 7453 16646 10781 0
"701" 281.102931976318 3.82307916879654e-08 13664214 90411149.03125 1064.12 1059.7 1072.97 3839 7786 4946 0
"702" 215.091498480903 2.21835863259104e-09 13639654 106225100 1584.26 1580.73 1587.8 2632 4102 2136 0
"703" 316.044238003817 6.0898820301155e-09 13634328 110024151.625 1226.16 1219.09 1237.66 4463 9694 6359 0
"704" 394.207187428194 1.41889733426711e-08 13629118 126935837.453125 1043.62 1039.19 1053.34 5764 13096 8751 0
"705" 203.106609344482 1.44354999065399e-09 13580380 94246162.8125 1340.23 1334.92 1348.18 2409 3494 1758 0
"706" 266.060548262163 3.41283359052815e-09 13563271 104688107.773438 1038.31 1030.35 1048.92 3569 6975 4347 0
"707" 191.091396398712 6.17672271447672e-10 13358949 294239749 783.41 738.545 789.806 2155 2906 1362 0
"708" 192.064172653925 1.59433555035364e-09 13329632 105886079.359375 988.797 980.84 998.523 2170 2942 1392 0
"709" 329.936928643121 5.01879387431675e-09 13324630 81541452.1015625 1362.33 1357.02 1372.06 4701 10433 6917 0
"710" 318.300247995477 4.66042530466939e-08 13306772 89737882.03125 1146.52 1141.05 1165.14 4501 9879 6520 0
"711" 410.202077765214 2.79941405469214e-09 13297085 162903949.75 1044.5 1032.12 1048.04 6008 13640 9065 0
"712" 258.152622767857 4.77635434695653e-09 13251661 100530435.296875 1303.97 1296.9 1314.58 3431 6505 3947 0
"713" 238.040340647978 2.98399861682864e-09 13227072 88940840.15625 936.486 930.271 944.443 3081 5399 3050 0
"714" 379.238814581008 1.95076600426719e-07 13197482 99226810.4257812 1207.6 1201.41 1219.09 5560 12536 8390 0
"715" 239.154655819847 1.48690083906764e-08 13197228 101769308.25 1242.97 1236.77 1254.46 3102 5481 3109 0
"716" 217.107136119496 7.49291344122453e-10 13196911 126982609 779.764 775.207 784.321 2674 4228 2217 0
"717" 260.258462657099 3.69510513991706e-08 13157639 82110293.859375 1163.37 1150.96 1175.75 3480 6667 4091 0
"718" 351.10250051398 1.42639404849002e-08 13128609 94256004.984375 1332.27 1324.31 1340.23 5086 11373 7628 0
"719" 163.039002554757 1.09123373097116e-09 13107441 95340868.5 1372.06 1366.75 1378.25 1522 1724 732 0
"720" 354.175874710083 2.00505989293257e-08 13098399 115351263.4375 1047.15 1041.85 1055.14 5137 11491 7708 0
"721" 363.112477620443 1.22715445125804e-08 13025827 84551952.3125 1319.01 1312.82 1327.85 5302 11877 7954 0
"722" 423.276223076714 2.35356780049068e-08 13021701 80252679.171875 1323.43 1316.35 1334.04 6211 14067 9315 0
"723" 207.086406860352 1.31677608100735e-09 12968267 198876620.375 837.244 804.591 849.737 2489 3719 1892 0
